scheme_code,last_nav_date
128778,2017-05-16
128779,2017-06-28
128780,2017-05-16
128781,2017-06-28
128782,2017-05-16
128783,2015-04-07
128784,2014-03-25
128785,2014-03-25
128786,2017-05-16
128787,2014-03-25
128788,2017-05-16
128789,2015-04-07
128790,2017-05-16
128791,2017-05-16
128792,2017-05-02
128793,2015-03-24
128794,2017-05-02
128795,2014-03-25
128796,2015-03-24
128797,2014-03-25
128798,2017-05-02
128799,2015-03-24
128800,2017-04-24
128801,2014-11-07
128802,2017-04-24
128803,2017-04-24
128804,2017-04-24
128805,2017-04-24
128806,2017-04-24
128807,2017-04-24
128808,2018-07-09
128809,2015-04-06
128810,2017-04-24
128811,2018-07-09
128812,2017-04-17
128814,2017-04-17
128815,2015-03-30
128816,2018-07-09
128817,2015-04-07
128818,2018-07-09
128819,2017-04-26
128822,2015-04-06
128823,2018-04-09
128824,2018-04-09
128826,2018-04-09
128827,2015-04-06
128828,2018-04-18
128829,2018-04-18
128830,2018-04-18
128831,2015-04-15
128836,2015-04-06
128837,2015-04-06
128838,2015-04-06
128839,2015-04-06
128840,2015-04-06
128841,2018-07-16
128843,2018-07-16
128848,2014-07-14
128849,2014-07-14
128850,2014-07-14
128851,2014-07-14
128852,2017-04-11
128853,2017-04-11
128854,2017-04-11
128856,2015-04-06
128857,2015-04-06
128858,2015-04-06
128859,2015-04-06
128860,2015-04-07
128861,2016-02-02
128862,2016-02-02
128868,2017-04-03
128869,2017-04-03
128871,2017-04-03
128872,2015-03-30
128873,2015-03-30
128876,2018-05-03
128877,2015-03-26
128878,2017-04-25
128879,2015-03-26
128880,2015-03-26
128881,2015-03-26
128882,2015-03-26
128883,2015-03-26
128885,2018-05-03
128886,2018-05-03
128887,2018-05-03
128888,2017-04-25
128889,2015-04-27
128890,2015-04-06
128892,2018-04-09
128893,2018-04-09
128894,2015-04-06
128895,2018-04-09
128896,2015-03-30
128897,2015-03-30
128901,2015-03-30
128902,2017-05-26
128904,2017-05-26
128905,2017-05-26
128906,2017-04-05
128907,2017-04-05
128908,2015-04-23
128909,2017-04-05
128910,2015-04-06
128911,2015-04-06
128913,2015-04-06
128914,2017-06-28
128915,2017-06-28
128916,2014-11-07
128917,2014-11-07
128918,2015-03-26
128919,2014-11-07
128920,2014-11-07
128921,2014-11-07
128922,2017-06-28
128923,2017-05-16
128924,2015-04-07
128925,2017-06-28
128926,2015-04-07
128927,2015-04-07
128928,2015-04-07
128929,2017-06-28
128931,2018-05-14
128932,2015-03-29
128933,2018-05-14
128934,2017-04-11
128936,2017-04-11
128937,2016-04-07
128938,2016-04-07
128940,2017-04-11
128941,2017-04-11
128942,2017-04-27
128943,2017-04-27
128944,2015-04-20
128945,2017-04-27
128946,2015-04-20
128947,2017-04-27
128950,2020-05-04
128952,2017-06-13
128953,2015-05-15
128954,2020-05-05
128957,2016-10-05
128958,2015-01-29
128961,2017-04-07
128962,2014-10-09
128963,2014-10-09
128964,2017-04-24
128965,2015-04-13
128966,2017-04-24
128967,2015-04-13
128968,2015-04-06
128969,2017-04-10
128970,2017-04-10
128971,2017-04-10
128972,2017-04-10
128973,2017-04-10
128974,2015-04-20
128975,2017-04-27
128976,2015-04-20
128977,2017-04-27
128978,2017-04-27
128979,2015-04-20
128980,2018-04-09
128981,2018-04-09
128982,2018-04-09
128983,2018-04-09
128984,2017-05-08
128985,2017-05-08
128986,2017-05-08
128987,2017-05-08
128989,2017-05-29
128991,2017-05-29
128993,2017-04-25
128994,2017-04-25
128995,2017-04-25
128996,2017-04-27
128997,2017-04-27
128998,2015-04-23
128999,2017-04-27
129000,2015-04-23
129001,2017-04-27
129010,2015-04-20
129011,2018-06-21
129015,2018-06-21
129016,2015-04-20
129017,2015-04-20
129018,2017-04-24
129019,2015-04-17
129020,2017-04-24
129021,2015-04-17
129022,2018-07-09
129023,2017-04-26
129024,2018-07-09
129025,2017-04-26
129026,2018-07-09
129027,2018-07-09
129028,2018-07-09
129029,2018-07-09
129030,2015-04-09
129032,2015-04-09
129033,2015-04-09
129034,2017-04-17
129035,2017-04-17
129036,2017-04-17
129037,2017-04-17
129042,2018-04-23
129043,2018-04-23
129044,2018-04-23
129045,2015-04-20
129055,2018-05-03
129056,2018-05-03
129057,2015-04-15
129058,2018-05-03
129059,2017-04-11
129060,2017-04-11
129061,2015-04-09
129064,2017-04-11
129066,2017-04-28
129067,2017-04-28
129068,2017-04-28
129069,2017-04-28
129070,2017-05-05
129071,2017-05-05
129072,2017-05-05
129075,2015-04-13
129076,2015-04-13
129077,2015-04-13
129078,2015-04-13
129080,2015-04-13
129082,2015-04-06
129083,2015-04-06
129084,2015-04-06
129085,2017-06-28
129086,2017-06-28
129087,2017-06-28
129088,2015-04-15
129089,2017-06-28
129090,2017-05-23
129091,2017-05-23
129092,2017-05-23
129093,2015-04-07
129094,2017-05-16
129095,2017-05-16
129096,2014-11-07
129097,2017-06-28
129098,2015-04-07
129099,2015-04-07
129100,2017-06-28
129102,2017-04-27
129104,2017-04-27
129105,2017-04-27
129106,2017-04-27
129113,2018-08-16
129114,2018-08-16
129115,2016-06-14
129116,2018-08-16
129117,2018-04-18
129118,2018-04-18
129119,2018-04-18
129120,2018-04-18
129121,2017-04-19
129122,2017-04-19
129124,2015-04-20
129125,2017-04-19
129126,2015-04-20
129128,2017-04-24
129129,2017-04-24
129130,2017-04-24
129131,2016-04-13
129132,2017-04-24
129141,2016-03-02
129142,2016-03-02
129145,2016-03-02
129146,2016-03-02
129147,2017-05-23
129148,2017-05-23
129149,2017-05-23
129150,2016-05-17
129154,2016-03-02
129156,2016-03-02
129157,2016-03-02
129158,2016-03-02
129159,2016-03-02
129161,2016-03-02
129163,2016-03-02
129164,2016-03-02
129165,2016-03-02
129166,2016-03-02
129167,2017-04-25
129168,2017-04-25
129169,2017-04-25
129170,2017-04-25
129171,2017-04-25
129172,2017-04-25
129173,2017-04-25
129174,2017-04-25
129175,2015-04-27
129176,2017-05-02
129178,2017-05-02
129179,2015-04-16
129180,2015-04-16
129181,2015-04-16
129182,2015-04-16
129183,2017-05-05
129184,2017-04-26
129185,2017-05-05
129186,2017-05-05
129206,2016-11-24
129208,2016-11-24
129209,2016-11-24
129214,2017-05-08
129215,2017-05-08
129216,2018-05-08
129217,2018-05-08
129218,2018-05-08
129219,2015-05-05
129220,2022-11-25
129221,2022-11-25
129222,2022-11-25
129223,2022-11-25
129224,2016-11-24
129225,2016-11-24
129226,2016-11-24
129228,2019-05-07
129229,2019-05-07
129230,2019-05-03
129231,2019-05-03
129232,2019-05-03
129233,2019-05-03
129234,2019-05-07
129235,2019-05-07
129236,2017-08-04
129237,2017-08-04
129238,2017-08-04
129239,2017-08-04
129240,2018-07-09
129241,2017-04-26
129243,2018-07-09
129244,2017-07-14
129245,2017-07-14
129246,2017-07-14
129247,2015-05-05
129248,2018-07-09
129249,2018-07-09
129251,2015-04-28
129252,2017-07-21
129253,2017-07-21
129254,2017-07-21
129255,2017-07-21
129256,2018-04-24
129257,2018-04-24
129258,2017-04-13
129259,2018-04-24
129260,2017-04-13
129261,2017-04-13
129262,2015-04-09
129264,2015-04-09
129266,2017-04-18
129267,2017-04-18
129268,2015-04-13
129269,2017-04-18
129270,2015-04-13
129271,2017-04-18
129272,2017-04-18
129273,2015-04-13
129274,2017-04-18
129276,2018-05-15
129277,2017-05-04
129279,2017-05-04
129280,2015-04-20
129281,2017-05-04
129282,2015-04-20
129283,2018-05-15
129284,2015-04-20
129285,2017-05-04
129286,2021-03-31
129287,2018-09-28
129289,2017-05-23
129290,2015-04-30
129291,2017-05-23
129293,2017-05-23
129294,2017-05-23
129295,2017-05-23
129296,2017-05-23
129297,2017-04-20
129298,2017-04-20
129299,2017-04-20
129300,2017-04-20
129305,2015-04-28
129306,2015-04-28
129307,2015-04-28
129308,2015-04-28
129313,2017-06-08
129314,2017-06-08
129315,2017-06-08
129316,2017-06-08
129317,2017-05-22
129318,2017-05-22
129319,2015-05-07
129320,2017-05-22
129323,2015-04-20
129324,2014-11-07
129325,2017-06-01
129326,2014-11-07
129327,2017-06-01
129328,2014-11-07
129329,2017-06-01
129330,2014-11-07
129331,2017-06-01
129332,2015-04-20
129333,2017-06-01
129334,2015-04-20
129335,2017-06-01
129336,2017-06-01
129337,2015-04-20
129338,2017-06-01
129339,2017-04-21
129340,2017-04-21
129341,2015-04-21
129343,2015-04-27
129344,2014-11-07
129345,2017-06-01
129346,2015-04-27
129347,2017-06-01
129348,2015-04-27
129349,2017-06-01
129350,2015-04-27
129351,2017-04-28
129352,2017-04-28
129353,2017-04-28
129354,2015-04-30
129363,2017-04-26
129364,2017-04-26
129365,2017-04-26
129366,2015-04-22
129367,2015-04-23
129368,2015-04-23
129369,2015-04-23
129370,2015-04-23
129377,2017-05-09
129378,2017-05-09
129379,2017-05-09
129380,2017-05-09
129381,2019-06-12
129382,2016-04-06
129383,2019-06-12
129384,2016-04-06
129386,2019-06-12
129387,2017-11-08
129388,2017-11-08
129389,2017-11-08
129390,2017-11-08
129391,2018-05-11
129392,2018-05-11
129393,2017-05-02
129394,2018-05-11
129395,2015-04-30
129396,2015-04-30
129397,2017-05-02
129398,2017-05-02
129399,2017-05-02
129400,2015-04-30
129401,2017-05-08
129402,2017-05-08
129403,2017-05-08
129404,2017-05-08
129405,2017-05-04
129406,2017-05-04
129408,2017-05-04
129409,2017-07-14
129410,2017-07-14
129412,2017-07-14
129413,2017-05-03
129414,2017-04-27
129415,2017-05-03
129416,2017-04-27
129417,2015-05-08
129418,2017-05-23
129420,2017-05-23
129421,2017-05-08
129422,2017-05-08
129423,2017-05-08
129424,2017-05-08
129426,2017-05-08
129428,2017-05-08
129432,2017-06-29
129433,2015-05-05
129434,2015-05-05
129435,2017-06-29
129442,2015-04-28
129443,2018-05-11
129444,2018-05-11
129445,2017-05-02
129446,2017-06-12
129447,2015-04-30
129448,2017-06-12
129449,2017-06-12
129450,2017-06-12
129451,2015-04-30
129452,2015-04-30
129453,2017-06-12
129454,2014-11-07
129455,2017-06-13
129456,2017-06-13
129457,2014-11-07
129458,2014-11-07
129459,2015-05-05
129460,2017-06-13
129461,2017-06-13
129462,2017-05-15
129463,2017-05-15
129464,2015-05-11
129465,2017-05-15
129470,2017-07-21
129471,2015-05-11
129472,2017-07-21
129473,2017-07-21
129474,2017-05-16
129475,2017-05-16
129476,2017-05-16
129477,2017-05-16
129478,2017-05-16
129479,2017-05-16
129480,2017-05-16
129481,2016-05-11
129488,2017-07-20
129489,2015-05-05
129490,2017-07-20
129491,2015-05-05
129492,2017-07-20
129493,2017-07-20
129494,2015-05-14
129495,2017-05-16
129496,2017-05-16
129497,2017-05-16
129498,2015-05-14
129501,2017-05-15
129502,2015-05-14
129503,2015-05-14
129505,2017-05-15
129506,2015-05-14
129508,2017-05-23
129509,2015-05-18
129510,2017-05-23
129519,2017-05-29
129520,2017-05-29
129521,2017-05-29
129523,2015-05-13
129534,2015-05-07
129535,2017-06-29
129536,2017-06-29
129537,2015-05-07
129538,2017-06-29
129539,2017-06-29
129540,2017-06-20
129541,2017-06-20
129542,2017-06-20
129543,2017-03-17
129544,2017-05-04
129545,2015-04-23
129546,2015-04-23
129547,2017-05-04
129549,2018-05-15
129550,2018-05-15
129551,2015-04-23
129552,2015-04-23
129554,2017-05-08
129556,2015-04-27
129557,2017-05-08
129558,2017-05-08
129559,2017-05-08
129560,2017-05-23
129561,2015-05-20
129562,2017-05-23
129563,2017-05-23
129565,2016-03-02
129567,2016-03-02
129568,2016-03-02
129569,2016-03-02
129570,2016-03-02
129571,2019-05-27
129572,2019-05-27
129573,2019-05-27
129574,2019-05-27
129575,2016-03-02
129577,2016-03-02
129578,2016-03-02
129580,2016-03-02
129581,2016-03-02
129582,2017-06-20
129583,2017-06-20
129584,2017-06-20
129585,2017-06-20
129586,2017-06-20
129587,2017-06-20
129588,2017-06-20
129589,2015-05-07
129590,2016-05-09
129591,2018-06-05
129592,2018-06-05
129593,2018-06-05
129594,2017-05-25
129596,2018-06-05
129598,2016-05-09
129600,2017-05-15
129601,2018-05-29
129602,2017-05-15
129603,2018-05-29
129604,2017-05-15
129605,2015-05-06
129608,2015-05-06
129624,2014-11-07
129625,2017-06-20
129626,2014-11-07
129627,2017-06-20
129628,2017-06-20
129629,2015-05-13
129630,2017-06-20
129631,2015-05-13
129632,2015-05-12
129634,2017-06-29
129635,2017-06-29
129636,2015-05-12
129637,2015-05-12
129638,2017-05-19
129639,2017-05-19
129640,2017-05-19
129641,2017-05-19
129642,2017-07-21
129643,2017-07-21
129644,2017-07-21
129645,2017-07-21
129658,2018-05-11
129659,2017-05-12
129660,2018-05-11
129661,2018-05-11
129662,2017-05-15
129663,2018-05-14
129664,2018-05-14
129665,2018-05-14
129666,2016-05-23
129667,2017-05-29
129668,2017-05-29
129669,2017-05-29
129671,2017-05-29
129679,2018-08-16
129680,2018-08-16
129681,2018-08-16
129682,2018-08-16
129683,2017-05-30
129684,2015-05-25
129685,2015-05-25
129686,2017-05-30
129693,2017-06-06
129694,2017-06-06
129695,2017-06-06
129696,2017-06-06
129701,2017-05-23
129702,2015-05-25
129703,2017-05-23
129704,2017-05-23
129706,2015-05-13
129707,2017-05-17
129708,2018-05-11
129709,2017-05-17
129710,2018-05-11
129715,2017-07-27
129716,2017-07-27
129717,2015-05-25
129718,2017-07-27
129719,2017-05-15
129721,2017-05-15
129722,2017-05-15
129725,2017-06-09
129726,2017-06-09
129727,2017-06-09
129728,2017-06-09
129729,2017-07-21
129730,2017-07-21
129731,2017-07-21
129732,2015-06-01
129733,2017-06-16
129734,2017-06-16
129735,2017-06-16
129736,2017-06-16
129737,2017-06-06
129738,2017-06-06
129739,2017-06-06
129740,2017-06-06
129741,2017-05-31
129742,2017-05-31
129743,2017-05-31
129744,2017-05-31
129747,2016-03-02
129748,2016-03-02
129749,2016-03-02
129750,2016-03-02
129751,2016-03-02
129752,2016-03-02
129753,2017-11-28
129754,2017-11-28
129755,2017-11-28
129756,2017-11-28
129761,2015-06-19
129762,2015-06-19
129764,2015-06-19
129765,2017-05-31
129766,2017-05-31
129767,2015-06-01
129768,2017-05-31
129769,2017-06-20
129770,2017-06-20
129771,2017-06-20
129772,2017-06-20
129773,2017-06-20
129774,2017-06-20
129775,2015-05-20
129776,2015-05-20
129777,2017-06-20
129778,2017-06-20
129779,2015-05-14
129780,2017-06-20
129781,2017-06-20
129782,2017-06-20
129783,2015-05-14
129784,2017-06-20
129785,2015-05-13
129787,2019-05-06
129788,2019-05-06
129790,2019-05-06
129791,2019-05-06
129792,2019-05-06
129797,2017-08-24
129798,2017-08-24
129799,2017-08-24
129800,2017-08-24
129813,2017-06-12
129814,2017-06-12
129815,2017-06-12
129816,2017-06-12
129817,2018-05-29
129818,2018-05-29
129819,2017-05-15
129820,2017-05-15
129821,2018-05-29
129822,2017-05-15
129823,2017-05-15
129827,2018-05-29
129828,2015-05-20
129829,2015-05-20
129830,2015-05-20
129831,2015-05-20
129832,2015-05-20
129833,2017-05-23
129834,2018-05-29
129835,2015-05-20
129837,2017-06-12
129838,2017-06-12
129839,2017-06-12
129840,2017-06-12
129841,2017-06-06
129842,2017-06-06
129843,2017-06-06
129844,2015-06-08
129845,2015-05-20
129846,2018-05-14
129847,2018-05-14
129848,2018-05-14
129849,2014-08-20
129850,2014-08-20
129851,2014-08-20
129852,2014-08-20
129853,2017-07-27
129854,2017-07-27
129855,2017-07-27
129856,2017-07-27
129857,2019-06-03
129858,2019-06-03
129859,2019-06-03
129860,2019-06-03
129869,2018-05-14
129870,2016-04-06
129871,2018-05-14
129873,2015-05-19
129874,2017-06-20
129875,2017-06-20
129882,2017-06-05
129883,2017-06-05
129884,2017-06-05
129885,2017-06-05
129886,2017-06-27
129887,2017-06-27
129888,2017-06-27
129889,2017-06-27
129891,2017-06-19
129892,2017-06-19
129894,2015-06-04
129895,2017-06-19
129896,2015-05-26
129897,2015-05-26
129898,2017-06-20
129899,2017-06-20
129900,2017-06-20
129901,2015-05-26
129902,2015-05-26
129903,2017-06-20
129904,2017-08-01
129905,2017-08-01
129906,2017-08-01
129907,2017-08-01
129908,2014-11-07
129909,2017-08-01
129910,2017-08-01
129911,2017-08-01
129912,2015-06-01
129913,2017-07-27
129914,2015-05-29
129915,2017-07-27
129916,2017-07-27
129921,2017-06-15
129922,2017-06-15
129923,2014-12-29
129924,2017-11-19
129925,2022-11-25
129926,2022-11-25
129927,2015-06-04
129929,2017-07-31
129930,2015-06-04
129932,2015-06-04
129933,2015-06-04
129934,2017-07-31
129939,2017-06-12
129940,2017-06-12
129954,2017-07-20
129956,2015-06-08
129957,2017-07-20
129958,2017-07-20
129959,2017-07-20
129967,2017-07-27
129968,2017-07-27
129969,2017-07-27
129970,2017-07-27
129971,2017-06-01
129972,2018-06-11
129973,2017-06-01
129974,2018-06-11
129979,2017-07-31
129980,2015-06-15
129981,2015-06-15
129983,2015-06-15
129984,2015-06-15
129985,2017-07-31
129987,2016-11-24
129988,2016-11-24
129989,2016-11-24
129990,2016-11-24
129991,2017-08-01
129992,2015-06-03
129993,2017-08-01
129994,2015-06-03
129995,2017-08-01
129996,2017-08-01
129997,2017-08-01
129998,2017-08-01
129999,2015-06-08
130000,2017-07-27
130001,2017-07-27
130002,2017-07-27
130003,2020-12-31
130004,2020-12-31
130005,2017-07-27
130006,2017-07-27
130007,2017-07-27
130008,2017-07-27
130009,2017-07-21
130010,2017-07-21
130012,2017-07-21
130014,2016-03-02
130016,2016-03-02
130017,2016-03-02
130018,2016-03-02
130019,2016-03-02
130021,2018-06-20
130022,2018-06-20
130023,2018-06-20
130024,2018-06-20
130025,2018-06-12
130026,2018-06-12
130027,2015-06-05
130028,2017-06-07
130032,2016-03-02
130033,2016-03-02
130034,2016-03-02
130035,2016-03-02
130036,2016-03-02
130044,2017-10-04
130045,2017-10-04
130047,2017-10-04
130051,2020-11-11
130057,2017-12-13
130058,2017-12-13
130059,2017-12-13
130060,2017-12-13
130061,2023-06-14
130062,2023-06-14
130063,2023-06-14
130064,2023-06-14
130065,2018-06-05
130066,2018-06-05
130067,2015-05-28
130068,2018-06-05
130069,2015-05-28
130070,2018-06-05
130072,2017-05-31
130074,2015-05-28
130075,2017-06-05
130077,2015-06-01
130079,2017-06-05
130080,2017-06-05
130081,2017-06-05
130085,2017-07-27
130086,2017-07-27
130087,2017-07-27
130088,2017-07-27
130089,2017-06-05
130090,2017-06-05
130091,2017-06-05
130092,2015-06-03
130093,2017-06-05
130094,2015-06-03
130096,2015-06-03
130097,2015-06-03
130098,2015-06-03
130111,2016-03-02
130112,2016-03-02
130113,2016-03-02
130114,2016-03-02
130115,2016-03-02
130125,2018-06-26
130126,2015-06-08
130127,2015-06-08
130128,2017-06-12
130129,2017-06-12
130130,2015-06-08
130131,2018-06-26
130132,2015-06-08
130135,2017-06-12
130136,2017-06-12
130137,2015-06-12
130138,2015-06-12
130139,2015-06-12
130140,2015-06-12
130141,2015-06-12
130143,2015-06-12
130145,2017-06-27
130146,2017-06-27
130147,2017-06-27
130148,2017-06-27
130149,2015-06-16
130150,2014-11-07
130151,2017-08-01
130152,2017-08-01
130153,2017-08-01
130154,2015-06-16
130155,2015-06-16
130156,2017-08-01
130157,2014-09-08
130158,2014-09-08
130159,2014-09-08
130160,2014-09-08
130161,2017-06-27
130162,2017-06-27
130163,2017-06-27
130164,2017-06-27
130165,2017-06-27
130166,2017-06-27
130167,2017-06-27
130168,2017-06-27
130169,2017-08-01
130170,2017-08-01
130171,2017-08-01
130172,2017-08-01
130173,2017-08-01
130174,2015-06-09
130175,2014-11-07
130176,2015-06-09
130177,2017-07-27
130178,2017-07-27
130179,2017-07-27
130180,2017-07-27
130181,2017-07-04
130182,2017-07-04
130183,2017-07-04
130184,2017-07-04
130189,2017-07-21
130190,2017-07-21
130191,2017-07-21
130192,2017-07-21
130193,2018-08-16
130194,2018-08-16
130195,2018-08-16
130196,2018-08-16
130201,2017-07-03
130202,2017-07-03
130203,2017-07-03
130204,2017-07-03
130211,2017-08-01
130212,2015-06-23
130213,2014-11-07
130214,2017-08-01
130215,2017-08-01
130216,2017-08-01
130217,2015-06-23
130218,2017-08-01
130219,2019-07-01
130220,2019-07-01
130221,2019-07-01
130222,2019-07-01
130227,2017-07-21
130228,2017-07-21
130229,2017-07-21
130230,2017-07-21
130231,2014-09-15
130232,2014-09-15
130233,2014-09-15
130234,2014-09-15
130235,2015-06-18
130236,2015-06-18
130237,2018-06-11
130238,2018-06-11
130240,2018-06-26
130241,2017-06-19
130242,2015-06-15
130243,2015-06-15
130244,2015-06-16
130245,2015-06-15
130247,2015-06-15
130249,2018-06-26
130250,2018-06-26
130251,2017-06-19
130252,2015-06-18
130253,2018-06-26
130254,2017-06-19
130255,2015-06-18
130256,2015-06-18
130257,2017-06-19
130259,2017-06-19
130260,2017-07-06
130261,2017-07-06
130262,2017-07-06
130263,2017-07-10
130264,2017-07-21
130265,2017-06-30
130266,2017-07-21
130268,2016-11-24
130269,2016-11-24
130275,2016-03-02
130277,2016-03-02
130278,2016-03-02
130279,2016-03-02
130280,2016-03-02
130281,2018-06-12
130282,2017-06-27
130283,2018-06-12
130284,2018-06-12
130285,2017-06-27
130286,2017-06-27
130287,2017-06-27
130288,2017-06-27
130295,2019-04-03
130296,2019-04-03
130297,2019-04-03
130298,2019-04-03
130299,2016-06-23
130300,2016-06-23
130301,2017-06-27
130302,2017-06-27
130303,2019-07-04
130304,2019-07-04
130305,2019-07-04
130306,2019-07-04
130307,2019-07-04
130308,2019-07-04
130315,2017-08-24
130316,2017-08-24
130317,2015-07-03
130318,2017-08-24
130319,2014-09-29
130320,2014-09-25
130321,2015-06-26
130322,2018-06-13
130323,2018-06-13
130324,2017-06-28
130329,2017-08-24
130330,2017-08-24
130331,2017-08-24
130333,2017-07-17
130334,2017-07-17
130335,2017-07-17
130336,2017-07-17
130337,2017-08-01
